date,campaign_name,campaign_id,adset_name,ad_name,impressions,clicks,reach,spend,ctr,cpc,conversions,conversion_value,currency
2024-01-14,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Banner_V2,34127,1389,23904,2084.54,0.0407,1.5007,155,145859.23,TRY
2024-01-14,Sezon_Kampanyasi_Yaz,23456789005,Video_Izleyiciler,Video_15sn,63818,2672,49959,8857.52,0.0419,3.3149,76,38098.59,TRY
2024-01-15,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V2,67970,2938,58442,4697.47,0.0432,1.5989,352,356655.09,TRY
2024-01-15,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Collection_Format,11166,546,7514,1866.32,0.0489,3.4182,28,27791.73,TRY
2024-01-15,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V1,62861,2014,42722,5614.92,0.032,2.7879,221,77800.45,TRY
2024-01-15,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Banner_V2,54975,1471,43294,3377.3,0.0268,2.2959,150,98524.95,TRY
2024-01-15,Sezon_Kampanyasi_Yaz,23456789005,Benzer_Kitle_1pct,Collection_Format,17283,421,11455,741.3,0.0244,1.7608,19,14718.33,TRY
2024-01-16,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Story_Format,46858,1237,34425,3840.09,0.0264,3.1044,112,48594.37,TRY
2024-01-16,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Banner_V2,63494,2186,43431,7219.62,0.0344,3.3027,217,36199.62,TRY
2024-01-16,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,10895,489,9574,1974.93,0.0449,4.0387,25,4656.51,TRY
2024-01-16,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Carousel_Urunler,70787,3251,49302,7046.44,0.0459,2.1675,331,307025.03,TRY
2024-01-16,Sezon_Kampanyasi_Yaz,23456789005,Genis_Kitle_18-35,Collection_Format,20708,842,13790,1893.77,0.0407,2.2491,48,18279.54,TRY
2024-01-17,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Banner_V2,33779,816,25886,2539.25,0.0242,3.1118,78,72358.86,TRY
2024-01-17,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Banner_V2,45899,1676,31999,2979.26,0.0365,1.7776,158,26341.99,TRY
2024-01-17,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Story_Format,26796,1404,21954,4622.68,0.0524,3.2925,83,51122.07,TRY
2024-01-17,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Video_15sn,16690,327,12364,642.46,0.0196,1.9647,26,22982.83,TRY
2024-01-18,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V1,57034,1166,38769,3417.44,0.0204,2.9309,38,40778.17,TRY
2024-01-18,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V2,55323,1302,40412,3375.35,0.0235,2.5924,63,13743.5,TRY
2024-01-18,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,30661,1144,21528,1838.98,0.0373,1.6075,95,59914.42,TRY
2024-01-18,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Carousel_Urunler,72515,1849,49798,3151.96,0.0255,1.7047,53,13344.9,TRY
2024-01-19,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Banner_V2,17327,839,11493,2162.15,0.0484,2.5771,46,24697.99,TRY
2024-01-19,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Collection_Format,47954,1083,31365,3090.35,0.0226,2.8535,110,45585.02,TRY
2024-01-19,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Collection_Format,23825,645,20062,904.47,0.0271,1.4023,27,12671,TRY
2024-01-19,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Banner_V2,33506,623,25209,1261.56,0.0186,2.025,32,17627.58,TRY
2024-01-20,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Story_Format,50318,1168,37902,3902.49,0.0232,3.3412,100,19130.56,TRY
2024-01-20,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Collection_Format,24308,992,17484,2162.88,0.0408,2.1803,112,22609.12,TRY
2024-01-20,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Carousel_Urunler,79272,2525,58700,8523.89,0.0319,3.3758,270,68712.08,TRY
2024-01-21,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Video_15sn,53384,2377,39578,5266.44,0.0445,2.2156,112,79434.45,TRY
2024-01-21,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Video_15sn,11739,424,7779,1366.69,0.0361,3.2233,33,21481.54,TRY
2024-01-21,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Carousel_Urunler,57731,1820,43935,5388.37,0.0315,2.9606,54,11255.65,TRY
2024-01-21,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Collection_Format,83308,4463,64022,8812.97,0.0536,1.9747,112,69631.9,TRY
2024-01-21,Sezon_Kampanyasi_Yaz,23456789005,Video_Izleyiciler,Collection_Format,35750,1398,30235,2696.05,0.0391,1.9285,94,42842.13,TRY
2024-01-22,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V1,81111,2904,67815,10594.89,0.0358,3.6484,103,102083.72,TRY
2024-01-22,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V2,26348,1411,20040,3291.34,0.0536,2.3326,151,150122.72,TRY
2024-01-22,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Banner_V1,51015,1441,34919,2883.75,0.0282,2.0012,128,55661.19,TRY
2024-01-22,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Banner_V2,63130,3086,51244,10566.21,0.0489,3.4239,354,122032.19,TRY
2024-01-23,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Story_Format,78157,1543,66408,4790.46,0.0197,3.1046,125,21839.4,TRY
2024-01-23,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Banner_V1,24386,1005,19219,2673.37,0.0412,2.6601,37,36290.17,TRY
2024-01-23,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Collection_Format,26828,1026,21180,1647.29,0.0382,1.6055,28,29740.58,TRY
2024-01-23,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Carousel_Urunler,37937,734,28623,2048.78,0.0193,2.7913,25,9701.18,TRY
2024-01-24,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Collection_Format,24250,1321,17751,1598,0.0545,1.2097,48,24135.92,TRY
2024-01-24,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Collection_Format,54878,1218,39503,5219.58,0.0222,4.2854,45,25538.4,TRY
2024-01-24,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Banner_V2,26413,607,18753,1899.85,0.023,3.1299,30,7982.75,TRY
2024-01-24,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Carousel_Urunler,36306,1648,30993,7394.72,0.0454,4.4871,127,106643.03,TRY
2024-01-25,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Collection_Format,28048,1508,18481,4876.76,0.0538,3.2339,110,25426.5,TRY
2024-01-25,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Banner_V2,67918,2841,46390,12564.69,0.0418,4.4226,255,247384.66,TRY
2024-01-25,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Story_Format,19721,731,16919,2726.18,0.0371,3.7294,45,20975.34,TRY
2024-01-26,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Video_15sn,44535,825,32160,1955.62,0.0185,2.3704,43,44396.2,TRY
2024-01-26,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Banner_V1,48249,1796,35317,7602.79,0.0372,4.2332,45,23022.96,TRY
2024-01-26,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Video_15sn,17530,796,11935,2289.36,0.0454,2.8761,94,68092.19,TRY
2024-01-27,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Banner_V1,67241,2501,46344,6297.85,0.0372,2.5181,222,161417.8,TRY
2024-01-27,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Video_15sn,54354,2594,39049,10548.63,0.0477,4.0665,92,20909.44,TRY
2024-01-27,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Collection_Format,51625,1632,38135,3975.58,0.0316,2.436,167,26586.09,TRY
2024-01-27,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Banner_V1,58599,2095,48383,2897.97,0.0358,1.3833,81,58264.77,TRY
2024-01-27,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Story_Format,26919,1015,20099,3505.7,0.0377,3.4539,66,71753.11,TRY
2024-01-28,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Carousel_Urunler,48014,2241,40598,4951,0.0467,2.2093,173,43175.32,TRY
2024-01-28,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Collection_Format,55210,1089,46295,2535.12,0.0197,2.3279,116,17566.45,TRY
2024-01-28,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Video_15sn,25073,1172,16392,2399.67,0.0467,2.0475,70,43382.52,TRY
2024-01-28,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Carousel_Urunler,82557,3688,60942,15933.62,0.0447,4.3204,232,40619.2,TRY
2024-01-29,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Collection_Format,24899,1253,21648,2546.68,0.0503,2.0325,120,101105.27,TRY
2024-01-29,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Video_15sn,27985,949,23513,4267.36,0.0339,4.4967,66,19799.13,TRY
2024-01-29,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Banner_V1,60923,2528,43288,3852.01,0.0415,1.5237,83,77349.66,TRY
2024-01-29,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Video_15sn,37851,1287,29070,4086.21,0.034,3.175,88,93197.45,TRY
2024-01-29,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Carousel_Urunler,75532,2026,61073,6206.23,0.0268,3.0633,64,45138.66,TRY
2024-01-30,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Story_Format,22369,523,19555,2045.63,0.0234,3.9113,45,48520.78,TRY
2024-01-30,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,14951,584,12435,1187.23,0.0391,2.0329,47,7121.67,TRY
2024-01-30,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Video_15sn,55186,2665,36266,8975.13,0.0483,3.3678,90,21865.05,TRY
2024-01-30,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Collection_Format,53410,2258,43249,7329.71,0.0423,3.2461,82,81348.54,TRY
2024-01-31,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Video_15sn,25370,1252,21458,4116.37,0.0493,3.2878,132,27010.76,TRY
2024-01-31,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Banner_V1,58584,2544,45175,8044.85,0.0434,3.1623,75,60625.13,TRY
2024-01-31,DynamicProduct_Katalog,23456789003,Sepet_Terk,Carousel_Urunler,51487,1158,41028,2378.22,0.0225,2.0537,83,42553.3,TRY
2024-01-31,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Video_15sn,27025,1432,21917,2554.5,0.053,1.7839,158,162339.73,TRY
2024-02-01,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Banner_V2,12930,710,10204,1568.67,0.0549,2.2094,60,52797.52,TRY
2024-02-01,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Banner_V1,64933,2363,42761,9604.85,0.0364,4.0647,130,86080.8,TRY
2024-02-01,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Collection_Format,67078,1319,56672,3190.87,0.0197,2.4192,41,28908.5,TRY
2024-02-02,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Collection_Format,56123,1074,41043,4355.26,0.0191,4.0552,128,134509.45,TRY
2024-02-02,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V2,12723,638,8590,1261.47,0.0501,1.9772,32,33340.81,TRY
2024-02-02,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Banner_V1,85259,1784,59430,5659.65,0.0209,3.1724,161,132118.17,TRY
2024-02-03,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Banner_V2,80892,3770,61370,13307.55,0.0466,3.5299,274,230156.48,TRY
2024-02-03,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Video_15sn,16271,618,11156,2478.8,0.038,4.011,61,22634.88,TRY
2024-02-03,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Carousel_Urunler,24039,677,20883,1025.96,0.0282,1.5155,55,29297.86,TRY
2024-02-03,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Banner_V2,24234,1064,17210,4001.69,0.0439,3.761,32,20172.25,TRY
2024-02-03,Sezon_Kampanyasi_Yaz,23456789005,Sepet_Terk,Collection_Format,57516,2796,40411,11225.3,0.0486,4.0148,213,76729.15,TRY
2024-02-04,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Collection_Format,26970,1446,19944,4139.3,0.0536,2.8626,65,13756.77,TRY
2024-02-04,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Carousel_Urunler,20977,880,14249,1622.84,0.0419,1.8441,23,16408.41,TRY
2024-02-04,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Banner_V2,32942,1179,23790,2161.18,0.0358,1.8331,84,55711.37,TRY
2024-02-05,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Collection_Format,60916,1860,45819,6584.98,0.0305,3.5403,193,65033.07,TRY
2024-02-05,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Banner_V2,71862,2938,61791,8837.14,0.0409,3.0079,227,168790.16,TRY
2024-02-05,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Collection_Format,85739,2532,64464,3440.56,0.0295,1.3588,283,275250.63,TRY
2024-02-05,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Banner_V1,48786,1449,36019,4478.9,0.0297,3.091,40,25502.9,TRY
2024-02-06,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Carousel_Urunler,59179,1182,42066,2461.64,0.02,2.0826,100,23094.15,TRY
2024-02-06,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Banner_V2,27069,1137,20267,2136.51,0.042,1.8791,107,34496.24,TRY
2024-02-06,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V2,43561,2010,33186,4767.97,0.0461,2.3721,139,141727.25,TRY
2024-02-07,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Banner_V1,32742,1708,26477,2122.42,0.0522,1.2426,62,41884.31,TRY
2024-02-07,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Banner_V1,21432,425,14965,1046.47,0.0198,2.4623,36,30394.62,TRY
2024-02-07,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Banner_V1,47187,2591,41097,5340.38,0.0549,2.0611,214,191103.08,TRY
2024-02-07,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Banner_V1,15189,337,11591,537.61,0.0222,1.5953,30,20781.3,TRY
2024-02-08,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Video_15sn,69849,2933,57773,12883.1,0.042,4.3925,147,119340.72,TRY
2024-02-08,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V1,84773,3316,57277,6887.75,0.0391,2.0771,147,154347.64,TRY
2024-02-08,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Banner_V2,81646,2518,71123,5299.92,0.0308,2.1048,243,240012.87,TRY
2024-02-08,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Collection_Format,59042,2188,40009,5933.3,0.0371,2.7117,119,110808.6,TRY
2024-02-09,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Banner_V2,65064,3046,50358,11064.43,0.0468,3.6324,290,109019.23,TRY
2024-02-09,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Banner_V1,75934,4097,66196,16094.9,0.054,3.9285,272,54458.77,TRY
2024-02-09,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Banner_V1,75569,2039,52948,2511.02,0.027,1.2315,156,83594.62,TRY
2024-02-09,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Story_Format,74726,2893,61649,10254.15,0.0387,3.5445,93,56768.94,TRY
2024-02-10,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Banner_V2,21937,1037,16227,3471.89,0.0473,3.348,28,5420.3,TRY
2024-02-10,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V2,39003,817,28443,3420.53,0.0209,4.1867,77,50979.52,TRY
2024-02-10,DynamicProduct_Katalog,23456789003,Sepet_Terk,Carousel_Urunler,55431,1525,42456,6012.43,0.0275,3.9426,97,52047.79,TRY
2024-02-10,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Carousel_Urunler,40060,1355,31154,3313.91,0.0338,2.4457,53,33123.28,TRY
2024-02-10,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Collection_Format,89493,4308,63806,18620.01,0.0481,4.3222,245,184496.72,TRY
2024-02-11,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Banner_V1,70685,3316,46879,10351.02,0.0469,3.1215,173,81400.56,TRY
2024-02-11,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Collection_Format,28740,1364,23372,1651.64,0.0475,1.2109,102,87568.86,TRY
2024-02-11,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Banner_V2,65116,1796,51806,2616.81,0.0276,1.457,111,65221.14,TRY
2024-02-11,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Story_Format,34521,1642,22539,5549.97,0.0476,3.38,159,66188.22,TRY
2024-02-11,Sezon_Kampanyasi_Yaz,23456789005,Sadakat_Kitlesi,Story_Format,37440,1345,29364,3388.85,0.0359,2.5196,96,64901.5,TRY
2024-02-12,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Banner_V2,71892,2867,52319,4334.39,0.0399,1.5118,113,103017.96,TRY
2024-02-12,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Carousel_Urunler,55530,1307,47908,2493.12,0.0235,1.9075,98,40646.14,TRY
2024-02-12,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V1,46464,1349,30761,5924.16,0.029,4.3915,142,26171.26,TRY
2024-02-12,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Video_15sn,50035,2499,41097,6513.86,0.0499,2.6066,118,118703.18,TRY
2024-02-12,Sezon_Kampanyasi_Yaz,23456789005,Genis_Kitle_18-35,Banner_V1,84537,1890,59204,8499.4,0.0224,4.497,145,65900.41,TRY
2024-02-13,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V2,46252,1350,38412,2365.99,0.0292,1.7526,136,101907.25,TRY
