order_id,order_date,customer_id,city,country,device,channel,product_count,order_revenue,discount_amount,refund_amount,order_status,payment_method
ORD-2024-00023,2024-01-03,CUST-0681,Mersin,TR,mobile,meta,6,5767.59,265.51,0,cancelled,credit_card
ORD-2024-00024,2024-01-03,CUST-1477,Kayseri,TR,mobile,meta,5,6119.86,378.39,0,completed,credit_card
ORD-2024-00025,2024-01-03,CUST-1302,Mersin,TR,mobile,email,5,3265.77,120.88,0,completed,credit_card
ORD-2024-00026,2024-01-04,CUST-1147,Mersin,TR,mobile,tiktok,5,2086.82,313.72,1881.51,refunded,credit_card
ORD-2024-00027,2024-01-04,CUST-0381,Istanbul,TR,desktop,google,7,2225.19,72.72,1738.48,refunded,bank_transfer
ORD-2024-00028,2024-01-04,CUST-1147,Antalya,TR,tablet,google,4,7316.18,390.17,0,cancelled,credit_card
ORD-2024-00029,2024-01-04,CUST-1512,Gaziantep,TR,tablet,organic,4,1576.75,74.17,0,completed,bank_transfer
ORD-2024-00030,2024-01-04,CUST-1657,Bursa,TR,mobile,google,4,5387.82,896.89,0,completed,digital_wallet
ORD-2024-00031,2024-01-04,CUST-0721,Konya,TR,mobile,meta,2,5086.96,822.42,0,cancelled,bank_transfer
ORD-2024-00032,2024-01-04,CUST-0999,Istanbul,TR,mobile,meta,4,931.95,58.29,0,cancelled,credit_card
ORD-2024-00033,2024-01-04,CUST-0356,Gaziantep,TR,mobile,email,2,239.02,13.09,0,completed,credit_card
ORD-2024-00034,2024-01-05,CUST-0517,Izmir,TR,mobile,email,2,3472.17,580.93,0,cancelled,credit_card
ORD-2024-00035,2024-01-05,CUST-1727,Istanbul,TR,mobile,email,6,13059.33,1300.92,0,cancelled,credit_card
ORD-2024-00036,2024-01-05,CUST-0899,Izmir,TR,mobile,organic,3,1134.14,267.32,0,completed,credit_card
ORD-2024-00037,2024-01-05,CUST-0935,Kayseri,TR,tablet,google,7,7363.64,48.87,0,completed,bank_transfer
ORD-2024-00038,2024-01-05,CUST-0340,Adana,TR,mobile,meta,7,16002.06,1396.33,0,completed,credit_card
ORD-2024-00039,2024-01-05,CUST-0592,Konya,TR,mobile,google,5,7769.63,1937.71,0,completed,bank_transfer
ORD-2024-00040,2024-01-05,CUST-0644,Izmir,TR,mobile,google,1,2473.64,602.62,0,completed,credit_card
ORD-2024-00041,2024-01-06,CUST-0849,Izmir,TR,mobile,google,1,2379.63,259.26,0,completed,credit_card
ORD-2024-00042,2024-01-06,CUST-1534,Istanbul,TR,desktop,google,5,8123.79,1839.53,0,cancelled,digital_wallet
ORD-2024-00043,2024-01-06,CUST-0567,Kayseri,TR,mobile,google,7,5651.04,939.14,4152.8,refunded,credit_card
ORD-2024-00044,2024-01-06,CUST-1731,Bursa,TR,tablet,organic,7,9047.2,1884.2,0,cancelled,credit_card
ORD-2024-00045,2024-01-06,CUST-0756,Izmir,TR,mobile,email,5,11614.66,2293.21,0,completed,credit_card
ORD-2024-00046,2024-01-06,CUST-0523,Adana,TR,mobile,email,7,12449.18,2989.83,0,completed,bank_transfer
ORD-2024-00047,2024-01-06,CUST-0644,Kayseri,TR,mobile,meta,1,852.46,203.19,0,completed,credit_card
ORD-2024-00048,2024-01-06,CUST-1219,Istanbul,TR,mobile,organic,1,2028.36,221.96,0,completed,credit_card
ORD-2024-00049,2024-01-06,CUST-0592,Bursa,TR,mobile,meta,6,9806.82,671.28,0,completed,credit_card
ORD-2024-00050,2024-01-06,CUST-0618,Istanbul,TR,mobile,organic,3,1026.79,49.35,0,cancelled,digital_wallet
ORD-2024-00051,2024-01-07,CUST-0753,Istanbul,TR,mobile,meta,7,2514.16,140.88,0,completed,credit_card
ORD-2024-00052,2024-01-07,CUST-0552,Ankara,TR,desktop,email,2,1119.36,25.58,0,completed,credit_card
ORD-2024-00053,2024-01-07,CUST-1333,Gaziantep,TR,desktop,meta,6,4713.31,865.05,0,cancelled,credit_card
ORD-2024-00054,2024-01-07,CUST-1718,Izmir,TR,desktop,meta,5,9363.92,703.3,0,completed,digital_wallet
ORD-2024-00055,2024-01-07,CUST-1689,Bursa,TR,mobile,meta,2,4124.01,354.99,0,cancelled,credit_card
ORD-2024-00056,2024-01-07,CUST-0929,Mersin,TR,mobile,tiktok,3,6109.69,732.74,0,completed,digital_wallet
ORD-2024-00057,2024-01-07,CUST-0612,Istanbul,TR,mobile,google,7,15509.72,3078.24,0,completed,bank_transfer
ORD-2024-00058,2024-01-07,CUST-0068,Gaziantep,TR,tablet,meta,4,6140.61,581.26,5002.09,refunded,credit_card
ORD-2024-00059,2024-01-07,CUST-1181,Istanbul,TR,mobile,meta,3,6435.81,324.22,0,completed,bank_transfer
ORD-2024-00060,2024-01-07,CUST-0889,Adana,TR,mobile,meta,6,13409.19,2652.34,0,completed,credit_card
ORD-2024-00061,2024-01-07,CUST-0636,Ankara,TR,mobile,tiktok,3,6878.29,1343.12,0,cancelled,credit_card
ORD-2024-00062,2024-01-07,CUST-1372,Antalya,TR,mobile,tiktok,7,12786.44,2514.8,0,completed,digital_wallet
ORD-2024-00063,2024-01-07,CUST-0026,Istanbul,TR,mobile,google,5,3591.11,316.22,0,completed,credit_card
ORD-2024-00064,2024-01-07,CUST-1610,Izmir,TR,desktop,organic,6,12473.64,708.4,0,completed,credit_card
ORD-2024-00065,2024-01-07,CUST-0373,Adana,TR,mobile,meta,1,2067.13,419.49,1631.31,refunded,credit_card
ORD-2024-00066,2024-01-07,CUST-0021,Adana,TR,mobile,organic,4,4279.8,71.08,0,completed,credit_card
ORD-2024-00067,2024-01-07,CUST-0921,Konya,TR,desktop,google,5,7326.17,1445.19,0,completed,bank_transfer
ORD-2024-00068,2024-01-07,CUST-1480,Bursa,TR,desktop,meta,5,5441.34,328.53,2803,refunded,credit_card
ORD-2024-00069,2024-01-08,CUST-1447,Mersin,TR,mobile,bing,4,7188.51,550.11,0,cancelled,credit_card
ORD-2024-00070,2024-01-08,CUST-0152,Antalya,TR,desktop,meta,4,7035.94,1619.44,0,completed,digital_wallet
ORD-2024-00071,2024-01-08,CUST-1737,Istanbul,TR,mobile,organic,2,5380.63,75.73,0,completed,credit_card
ORD-2024-00072,2024-01-08,CUST-0799,Antalya,TR,mobile,google,3,6829.01,1528.64,0,completed,credit_card
ORD-2024-00073,2024-01-08,CUST-0118,Mersin,TR,desktop,email,2,4723.92,1062.16,0,completed,digital_wallet
ORD-2024-00074,2024-01-08,CUST-1341,Antalya,TR,desktop,direct,5,10739.92,404.62,7045.25,refunded,bank_transfer
ORD-2024-00075,2024-01-08,CUST-0749,Antalya,TR,mobile,google,6,7477.88,245.62,0,cancelled,credit_card
ORD-2024-00076,2024-01-08,CUST-0694,Izmir,TR,desktop,meta,7,1443.81,222.99,0,cancelled,credit_card
ORD-2024-00077,2024-01-08,CUST-1356,Konya,TR,mobile,google,1,873.59,131.99,0,completed,credit_card
ORD-2024-00078,2024-01-08,CUST-1464,Istanbul,TR,mobile,meta,1,1764.14,163.95,0,completed,digital_wallet
ORD-2024-00079,2024-01-08,CUST-0168,Istanbul,TR,mobile,google,5,11656.07,424.32,10594.73,refunded,credit_card
ORD-2024-00080,2024-01-09,CUST-1514,Antalya,TR,mobile,tiktok,4,9409.83,4.49,0,completed,credit_card
ORD-2024-00081,2024-01-09,CUST-0914,Istanbul,TR,mobile,google,6,1294.11,225.97,0,completed,credit_card
ORD-2024-00082,2024-01-09,CUST-1149,Izmir,TR,desktop,google,3,6064.26,1489.91,0,completed,credit_card
ORD-2024-00083,2024-01-09,CUST-1081,Kayseri,TR,desktop,google,1,283.08,11,0,cancelled,credit_card
ORD-2024-00084,2024-01-09,CUST-1724,Mersin,TR,desktop,tiktok,7,16137.63,2192.51,0,completed,digital_wallet
ORD-2024-00085,2024-01-09,CUST-1660,Istanbul,TR,mobile,meta,1,1760.6,226.34,0,completed,credit_card
ORD-2024-00086,2024-01-10,CUST-0875,Istanbul,TR,mobile,email,5,7083.8,764.05,0,completed,digital_wallet
ORD-2024-00087,2024-01-10,CUST-1526,Adana,TR,desktop,organic,3,6266.19,690.29,3829.87,refunded,bank_transfer
ORD-2024-00088,2024-01-10,CUST-1169,Konya,TR,desktop,meta,4,3452.33,19.78,0,completed,credit_card
ORD-2024-00089,2024-01-10,CUST-0302,Konya,TR,mobile,google,3,4207.4,791.03,0,completed,credit_card
ORD-2024-00090,2024-01-10,CUST-1170,Adana,TR,mobile,meta,1,1024.83,56.56,0,completed,credit_card
ORD-2024-00091,2024-01-10,CUST-0976,Konya,TR,tablet,meta,7,4734.01,491.41,0,completed,credit_card
ORD-2024-00092,2024-01-10,CUST-1313,Bursa,TR,mobile,google,5,12140.76,10.22,9388.65,refunded,credit_card
ORD-2024-00093,2024-01-10,CUST-0659,Antalya,TR,mobile,organic,7,3550.45,597.57,0,completed,digital_wallet
ORD-2024-00094,2024-01-10,CUST-0676,Kayseri,TR,mobile,google,5,10901.53,2086.99,0,cancelled,credit_card
ORD-2024-00095,2024-01-10,CUST-1289,Antalya,TR,mobile,google,1,1321.98,66.79,729.57,refunded,credit_card
ORD-2024-00096,2024-01-10,CUST-0267,Antalya,TR,desktop,meta,7,10059.95,1802.83,7671.83,refunded,digital_wallet
ORD-2024-00097,2024-01-10,CUST-0104,Ankara,TR,mobile,direct,5,4121.14,760.16,0,cancelled,bank_transfer
ORD-2024-00098,2024-01-11,CUST-1289,Antalya,TR,mobile,meta,1,2762.72,140.27,0,completed,digital_wallet
ORD-2024-00099,2024-01-11,CUST-0970,Bursa,TR,desktop,organic,3,7698.02,955.8,0,completed,digital_wallet
ORD-2024-00100,2024-01-11,CUST-0566,Ankara,TR,mobile,organic,7,15289.61,3631.94,10495.06,refunded,credit_card
ORD-2024-00101,2024-01-11,CUST-1431,Kayseri,TR,mobile,email,7,6806.14,46.9,0,cancelled,bank_transfer
ORD-2024-00102,2024-01-11,CUST-1309,Istanbul,TR,desktop,google,1,152.77,0.41,0,cancelled,bank_transfer
ORD-2024-00103,2024-01-11,CUST-1594,Istanbul,TR,desktop,email,1,2480.72,201.13,0,completed,bank_transfer
ORD-2024-00104,2024-01-11,CUST-0669,Istanbul,TR,mobile,direct,3,2111.79,218.28,0,completed,credit_card
ORD-2024-00105,2024-01-11,CUST-0492,Mersin,TR,mobile,direct,6,4328.07,295.25,0,completed,credit_card
ORD-2024-00106,2024-01-11,CUST-1053,Antalya,TR,mobile,organic,6,7644.47,761.92,0,completed,credit_card
ORD-2024-00107,2024-01-11,CUST-0234,Gaziantep,TR,mobile,organic,3,6074.88,461.96,0,completed,bank_transfer
ORD-2024-00108,2024-01-12,CUST-0991,Izmir,TR,desktop,email,2,2901.54,488.55,0,completed,credit_card
ORD-2024-00109,2024-01-12,CUST-1487,Adana,TR,desktop,meta,4,6338.76,147.9,4910.45,refunded,digital_wallet
ORD-2024-00110,2024-01-12,CUST-0718,Istanbul,TR,mobile,email,7,6654.37,1531.46,0,completed,credit_card
ORD-2024-00111,2024-01-12,CUST-1731,Ankara,TR,mobile,google,1,1282.74,124.5,1087.68,refunded,credit_card
ORD-2024-00112,2024-01-12,CUST-1030,Mersin,TR,mobile,meta,2,4906.35,810.99,4225.82,refunded,digital_wallet
ORD-2024-00113,2024-01-12,CUST-1024,Gaziantep,TR,desktop,meta,7,14061.69,520.78,0,completed,credit_card
ORD-2024-00114,2024-01-12,CUST-1612,Izmir,TR,mobile,meta,2,3785,541.44,0,completed,credit_card
ORD-2024-00115,2024-01-12,CUST-0070,Kayseri,TR,mobile,meta,4,3433.99,466.64,3372.87,refunded,digital_wallet
ORD-2024-00116,2024-01-13,CUST-1386,Konya,TR,tablet,meta,3,2801.61,365.85,0,cancelled,credit_card
ORD-2024-00117,2024-01-13,CUST-0779,Antalya,TR,mobile,meta,5,4403.66,192.16,0,cancelled,bank_transfer
ORD-2024-00118,2024-01-13,CUST-1568,Konya,TR,desktop,meta,4,9842.38,1292.35,0,completed,credit_card
ORD-2024-00119,2024-01-13,CUST-0236,Adana,TR,mobile,email,4,3506.8,545.66,0,completed,bank_transfer
ORD-2024-00120,2024-01-13,CUST-0692,Istanbul,TR,tablet,email,2,5534.54,199.1,0,completed,digital_wallet
ORD-2024-00121,2024-01-13,CUST-0447,Mersin,TR,mobile,organic,3,7884.78,1243.9,0,completed,credit_card
ORD-2024-00122,2024-01-13,CUST-1102,Kayseri,TR,desktop,organic,6,3910.04,971.46,3696.59,refunded,digital_wallet
ORD-2024-00123,2024-01-13,CUST-0879,Ankara,TR,desktop,organic,1,747.31,50.63,0,completed,credit_card
ORD-2024-00124,2024-01-13,CUST-1607,Bursa,TR,mobile,meta,4,6955.51,1255.52,0,completed,digital_wallet
ORD-2024-00125,2024-01-13,CUST-1780,Antalya,TR,mobile,google,1,1210.41,5.2,0,completed,credit_card
ORD-2024-00126,2024-01-13,CUST-1269,Izmir,TR,mobile,google,3,2075.05,60.63,0,completed,credit_card
ORD-2024-00127,2024-01-13,CUST-0104,Adana,TR,mobile,google,1,1844.49,221.04,0,completed,credit_card
ORD-2024-00128,2024-01-13,CUST-0670,Ankara,TR,mobile,google,3,1686.92,232.39,0,completed,credit_card
ORD-2024-00129,2024-01-13,CUST-0471,Ankara,TR,tablet,direct,4,5389.53,233.37,0,completed,credit_card
ORD-2024-00130,2024-01-14,CUST-0142,Izmir,TR,mobile,google,4,780.26,78.58,0,completed,credit_card
ORD-2024-00131,2024-01-14,CUST-1338,Kayseri,TR,mobile,direct,4,7748.46,1688.87,4334.3,refunded,credit_card
ORD-2024-00132,2024-01-14,CUST-0244,Antalya,TR,mobile,tiktok,2,4514.37,847.42,0,completed,credit_card
ORD-2024-00133,2024-01-14,CUST-1500,Istanbul,TR,desktop,email,1,3369.44,149.23,0,completed,credit_card
ORD-2024-00134,2024-01-14,CUST-0020,Izmir,TR,desktop,google,6,3561.73,658.34,0,cancelled,bank_transfer
ORD-2024-00135,2024-01-14,CUST-0326,Mersin,TR,mobile,meta,6,13045.81,3086.63,0,completed,digital_wallet
ORD-2024-00136,2024-01-14,CUST-1510,Konya,TR,mobile,meta,4,3526.33,817.66,2049.33,refunded,bank_transfer
ORD-2024-00137,2024-01-14,CUST-0379,Gaziantep,TR,mobile,email,2,3357.44,255.84,0,completed,credit_card
ORD-2024-00138,2024-01-14,CUST-0498,Istanbul,TR,mobile,meta,1,1796.75,40.46,0,cancelled,digital_wallet
ORD-2024-00139,2024-01-14,CUST-1086,Adana,TR,mobile,organic,2,3868.46,573.15,0,completed,credit_card
ORD-2024-00140,2024-01-14,CUST-0456,Adana,TR,mobile,meta,1,163.44,3.7,0,completed,credit_card
ORD-2024-00141,2024-01-15,CUST-1647,Gaziantep,TR,mobile,meta,7,6646.24,1319.84,0,completed,credit_card
ORD-2024-00142,2024-01-15,CUST-1428,Ankara,TR,mobile,direct,5,8874.72,2172.51,0,completed,credit_card
ORD-2024-00143,2024-01-15,CUST-1454,Gaziantep,TR,tablet,organic,5,10332.25,1019.14,0,completed,bank_transfer
ORD-2024-00144,2024-01-15,CUST-0165,Izmir,TR,desktop,organic,7,16493.28,1384.6,0,completed,credit_card
ORD-2024-00145,2024-01-15,CUST-1300,Izmir,TR,mobile,meta,5,3590.05,769.43,0,completed,bank_transfer
ORD-2024-00146,2024-01-15,CUST-1469,Ankara,TR,mobile,direct,3,5301.52,424.15,0,cancelled,credit_card
ORD-2024-00147,2024-01-15,CUST-0082,Antalya,TR,tablet,google,6,10592.22,2487.78,0,cancelled,bank_transfer
ORD-2024-00148,2024-01-15,CUST-0856,Bursa,TR,desktop,google,2,1508.11,211.99,0,completed,credit_card
ORD-2024-00149,2024-01-15,CUST-1791,Antalya,TR,mobile,direct,5,6946.79,299.43,0,cancelled,bank_transfer
ORD-2024-00150,2024-01-15,CUST-0005,Istanbul,TR,desktop,organic,4,9053.29,860,0,completed,bank_transfer
ORD-2024-00151,2024-01-16,CUST-1478,Adana,TR,desktop,direct,3,1758.52,274.84,0,completed,digital_wallet
ORD-2024-00152,2024-01-16,CUST-0809,Antalya,TR,mobile,organic,6,14083.24,2985.21,9160.21,refunded,digital_wallet
ORD-2024-00153,2024-01-16,CUST-1039,Gaziantep,TR,mobile,organic,3,4418.98,795.6,0,completed,credit_card
ORD-2024-00154,2024-01-16,CUST-1181,Gaziantep,TR,desktop,organic,2,2449.24,312.48,0,completed,credit_card
ORD-2024-00155,2024-01-16,CUST-0366,Konya,TR,mobile,google,4,6705.61,1611.16,0,cancelled,bank_transfer
ORD-2024-00156,2024-01-16,CUST-1678,Izmir,TR,mobile,organic,5,4742.03,376.04,0,completed,bank_transfer
ORD-2024-00157,2024-01-16,CUST-1161,Istanbul,TR,tablet,email,7,6223.95,1455.96,0,completed,credit_card
ORD-2024-00158,2024-01-16,CUST-1125,Izmir,TR,desktop,google,6,1600.5,343.01,0,completed,credit_card
ORD-2024-00159,2024-01-16,CUST-0897,Konya,TR,mobile,meta,2,1755.38,344.65,0,completed,credit_card
ORD-2024-00160,2024-01-16,CUST-1232,Ankara,TR,desktop,google,4,8387.63,1343.53,0,completed,digital_wallet
ORD-2024-00161,2024-01-16,CUST-1538,Adana,TR,mobile,direct,5,1336.86,77.54,0,completed,credit_card
ORD-2024-00162,2024-01-16,CUST-0338,Kayseri,TR,mobile,meta,5,1347.64,246.87,0,completed,credit_card
ORD-2024-00163,2024-01-16,CUST-0519,Adana,TR,mobile,meta,1,713.92,87.53,0,completed,credit_card
ORD-2024-00164,2024-01-17,CUST-0248,Mersin,TR,mobile,google,3,3518.64,242.07,0,completed,digital_wallet
ORD-2024-00165,2024-01-17,CUST-0844,Adana,TR,desktop,direct,2,2938.38,389.14,2509.83,refunded,credit_card
ORD-2024-00166,2024-01-17,CUST-1218,Konya,TR,desktop,organic,2,971.78,166.66,0,completed,digital_wallet
ORD-2024-00167,2024-01-17,CUST-0062,Izmir,TR,mobile,direct,1,882.33,132.65,0,completed,bank_transfer
ORD-2024-00168,2024-01-17,CUST-0916,Antalya,TR,tablet,direct,3,8224.14,939.59,0,completed,credit_card
ORD-2024-00169,2024-01-17,CUST-1165,Ankara,TR,mobile,organic,6,8921.74,1251.75,0,cancelled,credit_card
ORD-2024-00170,2024-01-17,CUST-1649,Izmir,TR,mobile,meta,2,5308.69,1098.39,0,completed,bank_transfer
ORD-2024-00171,2024-01-17,CUST-1423,Izmir,TR,mobile,email,6,7743.42,1623.35,0,completed,credit_card
ORD-2024-00172,2024-01-17,CUST-0271,Mersin,TR,mobile,google,4,5807.01,619.29,0,cancelled,credit_card
ORD-2024-00173,2024-01-17,CUST-1510,Ankara,TR,mobile,meta,1,2420.98,535.66,2396.66,refunded,credit_card
ORD-2024-00174,2024-01-17,CUST-0812,Antalya,TR,mobile,google,5,7153.1,1568.46,4511.77,refunded,bank_transfer
ORD-2024-00175,2024-01-17,CUST-0683,Ankara,TR,desktop,google,1,2168.66,6.42,0,completed,bank_transfer
ORD-2024-00176,2024-01-17,CUST-0409,Izmir,TR,desktop,google,2,5189.37,292.1,0,completed,credit_card
ORD-2024-00177,2024-01-17,CUST-1195,Adana,TR,mobile,google,1,435.9,44.32,0,completed,credit_card
ORD-2024-00178,2024-01-18,CUST-1794,Gaziantep,TR,desktop,email,4,3635.99,815.48,0,completed,credit_card
ORD-2024-00179,2024-01-18,CUST-1680,Adana,TR,mobile,google,5,12117.15,1317.29,9673.1,refunded,bank_transfer
ORD-2024-00180,2024-01-18,CUST-0547,Izmir,TR,desktop,meta,1,1570.94,229.26,0,completed,credit_card
ORD-2024-00181,2024-01-18,CUST-0538,Bursa,TR,mobile,meta,6,14094.8,1204.63,0,completed,bank_transfer
ORD-2024-00182,2024-01-18,CUST-1321,Kayseri,TR,mobile,email,7,6388.81,1045.08,0,completed,bank_transfer
ORD-2024-00183,2024-01-18,CUST-0041,Mersin,TR,mobile,meta,4,9776.93,1927.37,0,completed,credit_card
ORD-2024-00184,2024-01-18,CUST-0336,Mersin,TR,mobile,meta,3,1186.14,236.44,0,completed,bank_transfer
ORD-2024-00185,2024-01-18,CUST-1631,Mersin,TR,desktop,google,6,2484.24,219.06,2441,refunded,credit_card
ORD-2024-00186,2024-01-18,CUST-1707,Antalya,TR,mobile,meta,6,4408.71,182.58,0,completed,credit_card
ORD-2024-00187,2024-01-19,CUST-1680,Antalya,TR,mobile,organic,3,3831.96,952.57,2960.98,refunded,credit_card
ORD-2024-00188,2024-01-19,CUST-0190,Adana,TR,mobile,organic,6,9129.33,547.14,6345.39,refunded,credit_card
ORD-2024-00189,2024-01-19,CUST-0799,Kayseri,TR,mobile,direct,5,11670.07,819.23,0,completed,digital_wallet
ORD-2024-00190,2024-01-19,CUST-0036,Gaziantep,TR,mobile,meta,5,11866.6,263.33,0,completed,credit_card
ORD-2024-00191,2024-01-19,CUST-0663,Konya,TR,desktop,organic,4,1821.05,211.95,0,cancelled,digital_wallet
ORD-2024-00192,2024-01-19,CUST-0633,Bursa,TR,desktop,meta,3,829.62,152.27,0,completed,credit_card
ORD-2024-00193,2024-01-19,CUST-0906,Adana,TR,mobile,google,4,7750.1,332.9,0,completed,credit_card
ORD-2024-00194,2024-01-19,CUST-0242,Konya,TR,mobile,direct,1,3256.73,783.77,0,completed,digital_wallet
ORD-2024-00195,2024-01-19,CUST-1344,Konya,TR,mobile,tiktok,7,15364.78,3362.19,0,completed,digital_wallet
ORD-2024-00196,2024-01-19,CUST-1439,Istanbul,TR,desktop,meta,1,3005.67,1.74,0,completed,credit_card
ORD-2024-00197,2024-01-19,CUST-1437,Adana,TR,desktop,organic,5,12339.03,1031.04,0,completed,credit_card
ORD-2024-00198,2024-01-19,CUST-1703,Istanbul,TR,mobile,meta,7,15850.35,3253.92,0,cancelled,digital_wallet
ORD-2024-00199,2024-01-19,CUST-1403,Izmir,TR,desktop,direct,6,6501.68,1403.06,0,cancelled,credit_card
ORD-2024-00200,2024-01-20,CUST-0361,Kayseri,TR,mobile,direct,1,351.46,14.09,0,completed,credit_card
ORD-2024-00201,2024-01-20,CUST-0801,Kayseri,TR,desktop,google,5,10755.5,1413.55,0,cancelled,bank_transfer
ORD-2024-00202,2024-01-20,CUST-0679,Ankara,TR,desktop,meta,1,1071.99,98,1032.61,refunded,credit_card
ORD-2024-00203,2024-01-20,CUST-1295,Gaziantep,TR,desktop,meta,6,3200.8,503.74,0,cancelled,credit_card
ORD-2024-00204,2024-01-20,CUST-0006,Konya,TR,desktop,organic,2,1267.75,34.41,0,completed,credit_card
ORD-2024-00205,2024-01-20,CUST-0347,Istanbul,TR,desktop,organic,2,2431.04,278.56,0,completed,bank_transfer
ORD-2024-00206,2024-01-20,CUST-0809,Bursa,TR,mobile,organic,4,3768.09,399.28,0,cancelled,bank_transfer
ORD-2024-00207,2024-01-20,CUST-0032,Ankara,TR,mobile,meta,6,10427.45,172.3,0,completed,bank_transfer
ORD-2024-00208,2024-01-21,CUST-1769,Bursa,TR,mobile,email,5,9596.89,366,0,completed,credit_card
ORD-2024-00209,2024-01-21,CUST-0554,Izmir,TR,mobile,google,5,9247.78,2115.33,6374.07,refunded,credit_card
ORD-2024-00210,2024-01-21,CUST-1477,Mersin,TR,mobile,google,4,10664.11,105.41,0,cancelled,bank_transfer
ORD-2024-00211,2024-01-21,CUST-1241,Antalya,TR,desktop,organic,3,576.46,92.46,365.17,refunded,bank_transfer
ORD-2024-00212,2024-01-21,CUST-0561,Bursa,TR,mobile,organic,5,6269.31,724.46,0,completed,credit_card
ORD-2024-00213,2024-01-21,CUST-0918,Ankara,TR,mobile,google,5,6128.29,537.6,0,completed,credit_card
ORD-2024-00214,2024-01-21,CUST-1449,Ankara,TR,mobile,direct,7,11474.42,1411.34,0,completed,credit_card
ORD-2024-00215,2024-01-21,CUST-0284,Antalya,TR,mobile,meta,1,3076.16,438.62,0,completed,digital_wallet
ORD-2024-00216,2024-01-21,CUST-1111,Adana,TR,mobile,email,7,3119.26,678.51,0,completed,credit_card
ORD-2024-00217,2024-01-21,CUST-0453,Mersin,TR,mobile,meta,6,14067.25,1133.65,0,completed,credit_card
ORD-2024-00218,2024-01-21,CUST-0840,Bursa,TR,desktop,organic,1,2705.16,381.22,0,completed,credit_card
ORD-2024-00219,2024-01-21,CUST-1300,Adana,TR,tablet,google,4,2226.72,302.33,0,completed,digital_wallet
ORD-2024-00220,2024-01-21,CUST-1482,Gaziantep,TR,mobile,tiktok,3,2479.23,75.19,1778.46,refunded,credit_card
ORD-2024-00221,2024-01-21,CUST-0180,Kayseri,TR,mobile,meta,4,3106.14,87.71,0,completed,credit_card
ORD-2024-00222,2024-01-21,CUST-0435,Konya,TR,mobile,direct,6,5839.26,389.88,0,completed,bank_transfer
ORD-2024-00223,2024-01-21,CUST-0336,Kayseri,TR,mobile,google,5,4565.42,780.66,3094.3,refunded,credit_card
ORD-2024-00224,2024-01-21,CUST-0921,Konya,TR,mobile,google,5,5587.7,1230.44,3047.22,refunded,digital_wallet
